"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","artist","track_name"
0.44,0.741,1,-5.625,1,0.0382,0.3,0,0.334,0.782,143.282,audio_features,0Pshfmbn5XEt1dtopmbkG0,spotify:track:0Pshfmbn5XEt1dtopmbkG0,https://api.spotify.com/v1/tracks/0Pshfmbn5XEt1dtopmbkG0,https://api.spotify.com/v1/audio-analysis/0Pshfmbn5XEt1dtopmbkG0,262387,4,ratna-antika-monata,Alun-alun Nganjuk
0.46,0.73,1,-7.435,1,0.0364,0.31,0.0238,0.282,0.675,141.705,audio_features,27GXxBKNXR0jayvTRoKPiV,spotify:track:27GXxBKNXR0jayvTRoKPiV,https://api.spotify.com/v1/tracks/27GXxBKNXR0jayvTRoKPiV,https://api.spotify.com/v1/audio-analysis/27GXxBKNXR0jayvTRoKPiV,432373,4,ratna-antika-monata,Bulan Diranting Cemara
0.475,0.759,9,-10.687,0,0.0454,0.531,0.00371,0.286,0.705,93.487,audio_features,16NCHfXgm4dwR7v8fIjPkJ,spotify:track:16NCHfXgm4dwR7v8fIjPkJ,https://api.spotify.com/v1/tracks/16NCHfXgm4dwR7v8fIjPkJ,https://api.spotify.com/v1/audio-analysis/16NCHfXgm4dwR7v8fIjPkJ,369752,4,ratna-antika-monata,Bungan Bunga Cinta
0.46,0.626,5,-8.207,0,0.0355,0.544,0,0.215,0.747,153.836,audio_features,2ziu4k9GhaaqJ6SfCklEQf,spotify:track:2ziu4k9GhaaqJ6SfCklEQf,https://api.spotify.com/v1/tracks/2ziu4k9GhaaqJ6SfCklEQf,https://api.spotify.com/v1/audio-analysis/2ziu4k9GhaaqJ6SfCklEQf,352653,4,ratna-antika-monata,Dua Kursi
0.345,0.72,2,-8.127,0,0.0366,0.0315,0.00713,0.406,0.614,147.296,audio_features,7wr6j4VDVaIJwAMZsZWp9e,spotify:track:7wr6j4VDVaIJwAMZsZWp9e,https://api.spotify.com/v1/tracks/7wr6j4VDVaIJwAMZsZWp9e,https://api.spotify.com/v1/audio-analysis/7wr6j4VDVaIJwAMZsZWp9e,292200,4,ratna-antika-monata,Keranda Cinta
0.387,0.68,9,-7.463,1,0.0365,0.8,0.00000358,0.358,0.505,150.081,audio_features,3rW1V6cEbzZvmw9bbQ3btC,spotify:track:3rW1V6cEbzZvmw9bbQ3btC,https://api.spotify.com/v1/tracks/3rW1V6cEbzZvmw9bbQ3btC,https://api.spotify.com/v1/audio-analysis/3rW1V6cEbzZvmw9bbQ3btC,299747,4,ratna-antika-monata,Masih Adakah Cinta
0.379,0.77,7,-8.01,0,0.0531,0.336,0.00000133,0.378,0.687,174.181,audio_features,5D1JTrKvGjimcn33UhGYC3,spotify:track:5D1JTrKvGjimcn33UhGYC3,https://api.spotify.com/v1/tracks/5D1JTrKvGjimcn33UhGYC3,https://api.spotify.com/v1/audio-analysis/5D1JTrKvGjimcn33UhGYC3,250432,4,ratna-antika-monata,Nyatakanlah
0.415,0.599,7,-10.384,0,0.0324,0.617,0.0214,0.342,0.661,141.214,audio_features,4KprK8OL2CzYUhZ7pOZ5kM,spotify:track:4KprK8OL2CzYUhZ7pOZ5kM,https://api.spotify.com/v1/tracks/4KprK8OL2CzYUhZ7pOZ5kM,https://api.spotify.com/v1/audio-analysis/4KprK8OL2CzYUhZ7pOZ5kM,297533,1,ratna-antika-monata,Semebyar
0.354,0.786,8,-8.983,1,0.0421,0.268,0.000378,0.387,0.742,165.796,audio_features,5kLDFg0jalemawhc6VVour,spotify:track:5kLDFg0jalemawhc6VVour,https://api.spotify.com/v1/tracks/5kLDFg0jalemawhc6VVour,https://api.spotify.com/v1/audio-analysis/5kLDFg0jalemawhc6VVour,343120,4,ratna-antika-monata,Sumelang
0.508,0.631,1,-10.145,1,0.0327,0.0211,0.00841,0.252,0.707,152.066,audio_features,6ak8cFR3mPav4CQNT8FMXq,spotify:track:6ak8cFR3mPav4CQNT8FMXq,https://api.spotify.com/v1/tracks/6ak8cFR3mPav4CQNT8FMXq,https://api.spotify.com/v1/audio-analysis/6ak8cFR3mPav4CQNT8FMXq,308187,4,ratna-antika-monata,Secangkir Kopi
0.478,0.619,7,-10.45,0,0.0353,0.0635,0.000309,0.111,0.878,93.188,audio_features,4d7ZSyBkow5BfZe6vjjjEp,spotify:track:4d7ZSyBkow5BfZe6vjjjEp,https://api.spotify.com/v1/tracks/4d7ZSyBkow5BfZe6vjjjEp,https://api.spotify.com/v1/audio-analysis/4d7ZSyBkow5BfZe6vjjjEp,331602,4,ratna-antika-monata,Bukan Milikmu
