"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","artist","track_name"
0.56,0.691,5,-11.477,0,0.0412,0.00801,0.0194,0.375,0.664,91.839,audio_features,6NkrGahZbHUrxRDLpc0DlV,spotify:track:6NkrGahZbHUrxRDLpc0DlV,https://api.spotify.com/v1/tracks/6NkrGahZbHUrxRDLpc0DlV,https://api.spotify.com/v1/audio-analysis/6NkrGahZbHUrxRDLpc0DlV,332200,4,wiwik-sagita,Miscall
0.56,0.734,5,-6.41,0,0.0446,0.789,0.0279,0.156,0.583,151.226,audio_features,1bRD3XFAZBN3iyYmi6sPPJ,spotify:track:1bRD3XFAZBN3iyYmi6sPPJ,https://api.spotify.com/v1/tracks/1bRD3XFAZBN3iyYmi6sPPJ,https://api.spotify.com/v1/audio-analysis/1bRD3XFAZBN3iyYmi6sPPJ,268000,4,wiwik-sagita,Musibah
0.611,0.6,7,-8.772,0,0.0317,0.459,0.00000249,0.169,0.826,160.085,audio_features,177BI1LKNVQKdkffp8CiT7,spotify:track:177BI1LKNVQKdkffp8CiT7,https://api.spotify.com/v1/tracks/177BI1LKNVQKdkffp8CiT7,https://api.spotify.com/v1/audio-analysis/177BI1LKNVQKdkffp8CiT7,301000,4,wiwik-sagita,Tangis Bahagia
0.644,0.638,7,-8.107,0,0.0289,0.259,0.0000173,0.125,0.735,92.456,audio_features,2oNQtuYAndndBDV5tyjaF4,spotify:track:2oNQtuYAndndBDV5tyjaF4,https://api.spotify.com/v1/tracks/2oNQtuYAndndBDV5tyjaF4,https://api.spotify.com/v1/audio-analysis/2oNQtuYAndndBDV5tyjaF4,430640,4,wiwik-sagita,Bahtera Cinta Berlalu
0.621,0.709,4,-6.548,0,0.0303,0.179,0.00049,0.384,0.793,99.961,audio_features,7eIOtu5CSpMqejk33LBQvf,spotify:track:7eIOtu5CSpMqejk33LBQvf,https://api.spotify.com/v1/tracks/7eIOtu5CSpMqejk33LBQvf,https://api.spotify.com/v1/audio-analysis/7eIOtu5CSpMqejk33LBQvf,336520,4,wiwik-sagita,Seramania
0.735,0.814,4,-8.036,0,0.0357,0.548,0.000161,0.296,0.908,146.079,audio_features,4u17rVEOZSjbhlQFbO13yF,spotify:track:4u17rVEOZSjbhlQFbO13yF,https://api.spotify.com/v1/tracks/4u17rVEOZSjbhlQFbO13yF,https://api.spotify.com/v1/audio-analysis/4u17rVEOZSjbhlQFbO13yF,219480,4,wiwik-sagita,Cipika Cipiki
0.599,0.843,5,-3.656,0,0.0435,0.206,0.000979,0.103,0.75,180.141,audio_features,4pMdooRUypXlvKsaudqGZI,spotify:track:4pMdooRUypXlvKsaudqGZI,https://api.spotify.com/v1/tracks/4pMdooRUypXlvKsaudqGZI,https://api.spotify.com/v1/audio-analysis/4pMdooRUypXlvKsaudqGZI,322320,4,wiwik-sagita,Artis Panggung
0.738,0.625,4,-9.633,0,0.0331,0.347,0.000412,0.413,0.775,100.014,audio_features,7dCeaCElX3Ms2tjLX2D7BT,spotify:track:7dCeaCElX3Ms2tjLX2D7BT,https://api.spotify.com/v1/tracks/7dCeaCElX3Ms2tjLX2D7BT,https://api.spotify.com/v1/audio-analysis/7dCeaCElX3Ms2tjLX2D7BT,251520,4,wiwik-sagita,Aku Rindu Kamu Mau
0.431,0.577,5,-9.02,1,0.0306,0.606,0.0399,0.0761,0.915,167.56,audio_features,20SFxqAM2eex8vwFvGonMb,spotify:track:20SFxqAM2eex8vwFvGonMb,https://api.spotify.com/v1/tracks/20SFxqAM2eex8vwFvGonMb,https://api.spotify.com/v1/audio-analysis/20SFxqAM2eex8vwFvGonMb,446119,4,wiwik-sagita,Oplosan
0.588,0.855,2,-4.403,0,0.0312,0.452,0.0000672,0.0902,0.968,163.324,audio_features,6SQ1RASUkEUkAJFda9TjNn,spotify:track:6SQ1RASUkEUkAJFda9TjNn,https://api.spotify.com/v1/tracks/6SQ1RASUkEUkAJFda9TjNn,https://api.spotify.com/v1/audio-analysis/6SQ1RASUkEUkAJFda9TjNn,263993,4,wiwik-sagita,Angge Angge Orong Orong
0.77,0.809,10,-4.186,0,0.0323,0.337,0.0194,0.34,0.928,125.019,audio_features,6VIvFDwZCxCHogZD2VTHAF,spotify:track:6VIvFDwZCxCHogZD2VTHAF,https://api.spotify.com/v1/tracks/6VIvFDwZCxCHogZD2VTHAF,https://api.spotify.com/v1/audio-analysis/6VIvFDwZCxCHogZD2VTHAF,295680,4,wiwik-sagita,Cengkir Gading
0.737,0.749,10,-3.762,0,0.0257,0.0776,0.0256,0.323,0.758,106.992,audio_features,0XU086ZkZEvJyAEmEJBiX2,spotify:track:0XU086ZkZEvJyAEmEJBiX2,https://api.spotify.com/v1/tracks/0XU086ZkZEvJyAEmEJBiX2,https://api.spotify.com/v1/audio-analysis/0XU086ZkZEvJyAEmEJBiX2,379065,4,wiwik-sagita,Emak Kuwalon
0.715,0.794,1,-4.035,0,0.0283,0.051,0.000589,0.296,0.865,123.018,audio_features,1GS3R0K77s9yyevVp0DJ87,spotify:track:1GS3R0K77s9yyevVp0DJ87,https://api.spotify.com/v1/tracks/1GS3R0K77s9yyevVp0DJ87,https://api.spotify.com/v1/audio-analysis/1GS3R0K77s9yyevVp0DJ87,305854,4,wiwik-sagita,Gelepung Sawi
0.62,0.919,9,-2.845,1,0.0282,0.0266,0.456,0.62,0.911,130.043,audio_features,5GtNvWMtTosHLNddxi7WPW,spotify:track:5GtNvWMtTosHLNddxi7WPW,https://api.spotify.com/v1/tracks/5GtNvWMtTosHLNddxi7WPW,https://api.spotify.com/v1/audio-analysis/5GtNvWMtTosHLNddxi7WPW,300923,4,wiwik-sagita,Jaran Ucul
0.614,0.878,8,-3.468,0,0.0288,0.0474,0.102,0.155,0.813,125.005,audio_features,13xQzg3RkXXBsm2F8SUhfP,spotify:track:13xQzg3RkXXBsm2F8SUhfP,https://api.spotify.com/v1/tracks/13xQzg3RkXXBsm2F8SUhfP,https://api.spotify.com/v1/audio-analysis/13xQzg3RkXXBsm2F8SUhfP,313920,4,wiwik-sagita,Kali Elo
0.681,0.775,5,-4.381,0,0.0293,0.0615,0.0269,0.396,0.614,125.026,audio_features,7uTQZf70D8ZVjQKQNw5IwC,spotify:track:7uTQZf70D8ZVjQKQNw5IwC,https://api.spotify.com/v1/tracks/7uTQZf70D8ZVjQKQNw5IwC,https://api.spotify.com/v1/audio-analysis/7uTQZf70D8ZVjQKQNw5IwC,312960,4,wiwik-sagita,Kesengsem
0.65,0.81,1,-3.238,0,0.0291,0.164,0.000564,0.137,0.778,122.014,audio_features,2YoPPjxHfwnCPcYGtQSn1E,spotify:track:2YoPPjxHfwnCPcYGtQSn1E,https://api.spotify.com/v1/tracks/2YoPPjxHfwnCPcYGtQSn1E,https://api.spotify.com/v1/audio-analysis/2YoPPjxHfwnCPcYGtQSn1E,390000,4,wiwik-sagita,Lancing Tanggung ( Kendang Kempul )
0.692,0.829,9,-3.401,0,0.0298,0.108,0.0102,0.196,0.763,120.025,audio_features,5Q8ZLpH96BCq5OsGtId8SE,spotify:track:5Q8ZLpH96BCq5OsGtId8SE,https://api.spotify.com/v1/tracks/5Q8ZLpH96BCq5OsGtId8SE,https://api.spotify.com/v1/audio-analysis/5Q8ZLpH96BCq5OsGtId8SE,284000,4,wiwik-sagita,Mawar Kapuronto
0.671,0.918,11,-1.981,0,0.03,0.0715,0.0892,0.347,0.88,124.987,audio_features,5ffCTNATrtLHFsdj0sl0Hg,spotify:track:5ffCTNATrtLHFsdj0sl0Hg,https://api.spotify.com/v1/tracks/5ffCTNATrtLHFsdj0sl0Hg,https://api.spotify.com/v1/audio-analysis/5ffCTNATrtLHFsdj0sl0Hg,341760,4,wiwik-sagita,Petetan
0.691,0.916,8,-2.316,1,0.0282,0.0995,0.163,0.266,0.858,122.009,audio_features,65TINuHJA8UOMh0HEpeOvm,spotify:track:65TINuHJA8UOMh0HEpeOvm,https://api.spotify.com/v1/tracks/65TINuHJA8UOMh0HEpeOvm,https://api.spotify.com/v1/audio-analysis/65TINuHJA8UOMh0HEpeOvm,273443,4,wiwik-sagita,Sing Ono Jodoh
0.704,0.737,6,-3.489,1,0.0258,0.182,0.00386,0.122,0.874,105.05,audio_features,0TeTGKJWJVwCO6WltM3yiD,spotify:track:0TeTGKJWJVwCO6WltM3yiD,https://api.spotify.com/v1/tracks/0TeTGKJWJVwCO6WltM3yiD,https://api.spotify.com/v1/audio-analysis/0TeTGKJWJVwCO6WltM3yiD,331429,4,wiwik-sagita,Bangur Ngalaho
0.711,0.847,2,-2.781,0,0.028,0.1,0.0049,0.187,0.827,123.046,audio_features,72Ga807zwPxPnHJTnx2G1g,spotify:track:72Ga807zwPxPnHJTnx2G1g,https://api.spotify.com/v1/tracks/72Ga807zwPxPnHJTnx2G1g,https://api.spotify.com/v1/audio-analysis/72Ga807zwPxPnHJTnx2G1g,333659,4,wiwik-sagita,Grajagan ( Kendang Kempul )
0.708,0.755,0,-4.449,0,0.028,0.128,0,0.165,0.922,120.004,audio_features,4iun0fiiStzAhX0VfvyyK8,spotify:track:4iun0fiiStzAhX0VfvyyK8,https://api.spotify.com/v1/tracks/4iun0fiiStzAhX0VfvyyK8,https://api.spotify.com/v1/audio-analysis/4iun0fiiStzAhX0VfvyyK8,308500,4,wiwik-sagita,Hongkong - Tokyo
0.702,0.835,2,-4.209,1,0.0324,0.0809,0.164,0.176,0.592,123.031,audio_features,3p5eEcSlhibfPD0Fay6rIA,spotify:track:3p5eEcSlhibfPD0Fay6rIA,https://api.spotify.com/v1/tracks/3p5eEcSlhibfPD0Fay6rIA,https://api.spotify.com/v1/audio-analysis/3p5eEcSlhibfPD0Fay6rIA,503902,4,wiwik-sagita,Kangen Banyuwangi
0.681,0.808,2,-4.823,0,0.0273,0.204,0.000639,0.119,0.808,130.034,audio_features,1vfV6HqnUoddjymkbKzY1e,spotify:track:1vfV6HqnUoddjymkbKzY1e,https://api.spotify.com/v1/tracks/1vfV6HqnUoddjymkbKzY1e,https://api.spotify.com/v1/audio-analysis/1vfV6HqnUoddjymkbKzY1e,459692,4,wiwik-sagita,Mrekes Ati
0.736,0.826,9,-4.002,0,0.0299,0.2,0.00379,0.306,0.698,107.031,audio_features,2QjlgLpIw32Qk2oCpuach5,spotify:track:2QjlgLpIw32Qk2oCpuach5,https://api.spotify.com/v1/tracks/2QjlgLpIw32Qk2oCpuach5,https://api.spotify.com/v1/audio-analysis/2QjlgLpIw32Qk2oCpuach5,363365,4,wiwik-sagita,Nyonggo Kangen
0.723,0.869,9,-4.417,0,0.0331,0.343,0.0331,0.281,0.907,123.016,audio_features,1colLcwGNXNh3lfiXWVW1Y,spotify:track:1colLcwGNXNh3lfiXWVW1Y,https://api.spotify.com/v1/tracks/1colLcwGNXNh3lfiXWVW1Y,https://api.spotify.com/v1/audio-analysis/1colLcwGNXNh3lfiXWVW1Y,412195,4,wiwik-sagita,Tondo Roso
0.669,0.864,0,-3.979,1,0.0316,0.419,0.000041,0.323,0.814,137.045,audio_features,2D0zEHIe1UOnbGxu3yODdY,spotify:track:2D0zEHIe1UOnbGxu3yODdY,https://api.spotify.com/v1/tracks/2D0zEHIe1UOnbGxu3yODdY,https://api.spotify.com/v1/audio-analysis/2D0zEHIe1UOnbGxu3yODdY,306564,4,wiwik-sagita,Warung Batokan
0.682,0.866,2,-2.924,0,0.0269,0.0712,0.00122,0.29,0.63,123.023,audio_features,3e4BoC0bDIzPiYBRE36wdg,spotify:track:3e4BoC0bDIzPiYBRE36wdg,https://api.spotify.com/v1/tracks/3e4BoC0bDIzPiYBRE36wdg,https://api.spotify.com/v1/audio-analysis/3e4BoC0bDIzPiYBRE36wdg,306341,4,wiwik-sagita,Welas Sun Sidem
0.745,0.734,5,-4.094,0,0.0272,0.131,0.000213,0.229,0.732,107.992,audio_features,4QmSBPRhDaRkvFxejY8VNU,spotify:track:4QmSBPRhDaRkvFxejY8VNU,https://api.spotify.com/v1/tracks/4QmSBPRhDaRkvFxejY8VNU,https://api.spotify.com/v1/audio-analysis/4QmSBPRhDaRkvFxejY8VNU,356667,3,wiwik-sagita,Duwe Tah Using
0.53,0.777,5,-6.517,1,0.0657,0.258,0.000421,0.641,0.789,102.328,audio_features,4rfiLBJqFoLQaV6qhhYRKl,spotify:track:4rfiLBJqFoLQaV6qhhYRKl,https://api.spotify.com/v1/tracks/4rfiLBJqFoLQaV6qhhYRKl,https://api.spotify.com/v1/audio-analysis/4rfiLBJqFoLQaV6qhhYRKl,371125,4,wiwik-sagita,Lima Menit Lagi
0.499,0.764,2,-9.711,1,0.132,0.713,0.00000203,0.711,0.844,174.665,audio_features,7ABt1kHcb6uiIZa8851lGa,spotify:track:7ABt1kHcb6uiIZa8851lGa,https://api.spotify.com/v1/tracks/7ABt1kHcb6uiIZa8851lGa,https://api.spotify.com/v1/audio-analysis/7ABt1kHcb6uiIZa8851lGa,304135,4,wiwik-sagita,Aku Rapopo
0.644,0.485,9,-16.811,0,0.0459,0.322,0,0.191,0.92,150.075,audio_features,1ylpF4VzJ71MW5RN0Yan4Y,spotify:track:1ylpF4VzJ71MW5RN0Yan4Y,https://api.spotify.com/v1/tracks/1ylpF4VzJ71MW5RN0Yan4Y,https://api.spotify.com/v1/audio-analysis/1ylpF4VzJ71MW5RN0Yan4Y,228368,4,wiwik-sagita,Bang Jono
0.504,0.769,2,-9.478,1,0.0887,0.654,0.00000483,0.758,0.702,154.701,audio_features,06QIlSfkRFJqe2u6Gc8Fl7,spotify:track:06QIlSfkRFJqe2u6Gc8Fl7,https://api.spotify.com/v1/tracks/06QIlSfkRFJqe2u6Gc8Fl7,https://api.spotify.com/v1/audio-analysis/06QIlSfkRFJqe2u6Gc8Fl7,261132,4,wiwik-sagita,Pergi Pagi Pulang Pagi
0.444,0.598,9,-16.56,1,0.0621,0.184,0.0000213,0.359,0.912,88.699,audio_features,1uKfnsQKuSxcKOH9DYIKQZ,spotify:track:1uKfnsQKuSxcKOH9DYIKQZ,https://api.spotify.com/v1/tracks/1uKfnsQKuSxcKOH9DYIKQZ,https://api.spotify.com/v1/audio-analysis/1uKfnsQKuSxcKOH9DYIKQZ,226093,4,wiwik-sagita,Buka Sitik Joss
0.57,0.524,2,-16.591,1,0.0365,0.0674,0.00000128,0.408,0.958,154.86,audio_features,7twEoRkX5YemlYAP0Vl5h7,spotify:track:7twEoRkX5YemlYAP0Vl5h7,https://api.spotify.com/v1/tracks/7twEoRkX5YemlYAP0Vl5h7,https://api.spotify.com/v1/audio-analysis/7twEoRkX5YemlYAP0Vl5h7,202571,4,wiwik-sagita,Cinta Ditolak
0.482,0.834,5,-4.446,1,0.0423,0.761,0.0000357,0.602,0.75,94.826,audio_features,2O65buvQv8JqvDOrjtrd8O,spotify:track:2O65buvQv8JqvDOrjtrd8O,https://api.spotify.com/v1/tracks/2O65buvQv8JqvDOrjtrd8O,https://api.spotify.com/v1/audio-analysis/2O65buvQv8JqvDOrjtrd8O,256348,4,wiwik-sagita,Cinta Ketok Magic
0.54,0.41,0,-21.327,1,0.0451,0.312,0.00000193,0.787,0.945,92.41,audio_features,6aG7qfdWT1CzcDCq4zOexn,spotify:track:6aG7qfdWT1CzcDCq4zOexn,https://api.spotify.com/v1/tracks/6aG7qfdWT1CzcDCq4zOexn,https://api.spotify.com/v1/audio-analysis/6aG7qfdWT1CzcDCq4zOexn,173523,4,wiwik-sagita,Cinta Segitiga
0.548,0.502,2,-17.002,1,0.0804,0.333,0,0.0727,0.963,155.074,audio_features,7wZl4F37sqTOeyzCOCGel6,spotify:track:7wZl4F37sqTOeyzCOCGel6,https://api.spotify.com/v1/tracks/7wZl4F37sqTOeyzCOCGel6,https://api.spotify.com/v1/audio-analysis/7wZl4F37sqTOeyzCOCGel6,222029,4,wiwik-sagita,Di Sayidan
0.738,0.435,11,-17.335,0,0.046,0.406,0.0000054,0.283,0.971,139.903,audio_features,4zXpXKaoFdtgmFKEWVajSb,spotify:track:4zXpXKaoFdtgmFKEWVajSb,https://api.spotify.com/v1/tracks/4zXpXKaoFdtgmFKEWVajSb,https://api.spotify.com/v1/audio-analysis/4zXpXKaoFdtgmFKEWVajSb,303160,4,wiwik-sagita,Edan Toron
0.642,0.709,11,-9.556,0,0.0573,0.721,0.0000597,0.27,0.878,135.007,audio_features,6R8Rb5vBxHNr94cjS4KKCs,spotify:track:6R8Rb5vBxHNr94cjS4KKCs,https://api.spotify.com/v1/tracks/6R8Rb5vBxHNr94cjS4KKCs,https://api.spotify.com/v1/audio-analysis/6R8Rb5vBxHNr94cjS4KKCs,326937,4,wiwik-sagita,Edan Toron
0.73,0.647,0,-17.552,1,0.0462,0.271,0.00228,0.0665,0.962,140.061,audio_features,5Fj7InaVAogB6vVE5IMZs6,spotify:track:5Fj7InaVAogB6vVE5IMZs6,https://api.spotify.com/v1/tracks/5Fj7InaVAogB6vVE5IMZs6,https://api.spotify.com/v1/audio-analysis/5Fj7InaVAogB6vVE5IMZs6,208887,4,wiwik-sagita,Goyang Dumang
0.743,0.584,0,-17.532,1,0.0501,0.199,0.00195,0.0614,0.93,140.398,audio_features,25KAwGflJKXOLljQsSzuR9,spotify:track:25KAwGflJKXOLljQsSzuR9,https://api.spotify.com/v1/tracks/25KAwGflJKXOLljQsSzuR9,https://api.spotify.com/v1/audio-analysis/25KAwGflJKXOLljQsSzuR9,323500,4,wiwik-sagita,Goyang Dumang
0.554,0.819,2,-10.938,1,0.058,0.396,0.0000169,0.591,0.762,149.268,audio_features,5LJZBmXDd9E66W2NqXgllD,spotify:track:5LJZBmXDd9E66W2NqXgllD,https://api.spotify.com/v1/tracks/5LJZBmXDd9E66W2NqXgllD,https://api.spotify.com/v1/audio-analysis/5LJZBmXDd9E66W2NqXgllD,320273,4,wiwik-sagita,Goyang Morena
0.58,0.596,2,-13.886,1,0.0628,0.201,0.000201,0.447,0.71,150.002,audio_features,34m1YuP5Q1JZQoeZ61R3gL,spotify:track:34m1YuP5Q1JZQoeZ61R3gL,https://api.spotify.com/v1/tracks/34m1YuP5Q1JZQoeZ61R3gL,https://api.spotify.com/v1/audio-analysis/34m1YuP5Q1JZQoeZ61R3gL,309429,4,wiwik-sagita,Goyang Morena
0.447,0.359,2,-23.021,1,0.0445,0.0791,0.00176,0.118,0.911,152.278,audio_features,6VgOZyxwIQrSLvnw7zBzsy,spotify:track:6VgOZyxwIQrSLvnw7zBzsy,https://api.spotify.com/v1/tracks/6VgOZyxwIQrSLvnw7zBzsy,https://api.spotify.com/v1/audio-analysis/6VgOZyxwIQrSLvnw7zBzsy,251681,4,wiwik-sagita,Goyang Morena
0.523,0.49,2,-14.716,1,0.0442,0.683,0.01,0.152,0.717,155.054,audio_features,5QbYGiPca99YC1fL1No6TA,spotify:track:5QbYGiPca99YC1fL1No6TA,https://api.spotify.com/v1/tracks/5QbYGiPca99YC1fL1No6TA,https://api.spotify.com/v1/audio-analysis/5QbYGiPca99YC1fL1No6TA,381318,4,wiwik-sagita,Jandaku
0.562,0.422,11,-16.999,0,0.033,0.255,0,0.211,0.766,144.915,audio_features,2gZmlZZGhfpDSqtQSKAL6T,spotify:track:2gZmlZZGhfpDSqtQSKAL6T,https://api.spotify.com/v1/tracks/2gZmlZZGhfpDSqtQSKAL6T,https://api.spotify.com/v1/audio-analysis/2gZmlZZGhfpDSqtQSKAL6T,201642,4,wiwik-sagita,Jangan Dendam
0.611,0.611,5,-16.458,1,0.0376,0.378,0,0.348,0.967,165.019,audio_features,0mohZEDJL60xg9jqxRfxFZ,spotify:track:0mohZEDJL60xg9jqxRfxFZ,https://api.spotify.com/v1/tracks/0mohZEDJL60xg9jqxRfxFZ,https://api.spotify.com/v1/audio-analysis/0mohZEDJL60xg9jqxRfxFZ,249011,4,wiwik-sagita,Janur Kuning
0.643,0.443,11,-15.687,0,0.0394,0.413,0,0.819,0.78,104.956,audio_features,4xcs0BscYnMP6eWRvIxDN0,spotify:track:4xcs0BscYnMP6eWRvIxDN0,https://api.spotify.com/v1/tracks/4xcs0BscYnMP6eWRvIxDN0,https://api.spotify.com/v1/audio-analysis/4xcs0BscYnMP6eWRvIxDN0,163445,4,wiwik-sagita,Jingle Jtv
0.544,0.65,5,-8.561,0,0.0274,0.51,0.046,0.231,0.827,141.844,audio_features,7lVEJozVg9201LvzBGZine,spotify:track:7lVEJozVg9201LvzBGZine,https://api.spotify.com/v1/tracks/7lVEJozVg9201LvzBGZine,https://api.spotify.com/v1/audio-analysis/7lVEJozVg9201LvzBGZine,396289,4,wiwik-sagita,Gemantunge Roso
0.595,0.501,2,-9.512,1,0.0364,0.776,0.0051,0.0755,0.479,140,audio_features,4ffZ4XgGxlfWkAQN34Wmie,spotify:track:4ffZ4XgGxlfWkAQN34Wmie,https://api.spotify.com/v1/tracks/4ffZ4XgGxlfWkAQN34Wmie,https://api.spotify.com/v1/audio-analysis/4ffZ4XgGxlfWkAQN34Wmie,364345,4,wiwik-sagita,Ya Robby
0.538,0.588,9,-11.209,0,0.0287,0.538,0.17,0.0682,0.695,137.317,audio_features,212GGf4lgo68G1DvZdSaud,spotify:track:212GGf4lgo68G1DvZdSaud,https://api.spotify.com/v1/tracks/212GGf4lgo68G1DvZdSaud,https://api.spotify.com/v1/audio-analysis/212GGf4lgo68G1DvZdSaud,327817,4,wiwik-sagita,Kesikso Kangen
0.647,0.694,5,-7.482,0,0.0349,0.434,0.000031,0.421,0.962,150.769,audio_features,6wHJtqo8uBLjOushAcjd8C,spotify:track:6wHJtqo8uBLjOushAcjd8C,https://api.spotify.com/v1/tracks/6wHJtqo8uBLjOushAcjd8C,https://api.spotify.com/v1/audio-analysis/6wHJtqo8uBLjOushAcjd8C,283417,4,wiwik-sagita,Bojo Ketikung
0.685,0.425,4,-13.107,1,0.0296,0.56,0.000913,0.194,0.739,133.692,audio_features,7Dnc5OnKRTJhWRXjm8OUQR,spotify:track:7Dnc5OnKRTJhWRXjm8OUQR,https://api.spotify.com/v1/tracks/7Dnc5OnKRTJhWRXjm8OUQR,https://api.spotify.com/v1/audio-analysis/7Dnc5OnKRTJhWRXjm8OUQR,326089,4,wiwik-sagita,Pantai Klayar
0.53,0.554,2,-10.658,0,0.0319,0.386,0.0000416,0.0833,0.716,142.321,audio_features,27Gv9WVPWdP96VmLi9EoHE,spotify:track:27Gv9WVPWdP96VmLi9EoHE,https://api.spotify.com/v1/tracks/27Gv9WVPWdP96VmLi9EoHE,https://api.spotify.com/v1/audio-analysis/27Gv9WVPWdP96VmLi9EoHE,338233,4,wiwik-sagita,Rembulan Malam
0.642,0.547,4,-10.592,0,0.0307,0.607,0.00266,0.184,0.587,122.609,audio_features,5bPyhQkQhCcGWgwW5wTxwL,spotify:track:5bPyhQkQhCcGWgwW5wTxwL,https://api.spotify.com/v1/tracks/5bPyhQkQhCcGWgwW5wTxwL,https://api.spotify.com/v1/audio-analysis/5bPyhQkQhCcGWgwW5wTxwL,538945,4,wiwik-sagita,Kandas
0.57,0.435,7,-14.512,1,0.0339,0.657,0.0166,0.185,0.644,98.669,audio_features,4Uyu6nxvBCLXabk3K7Jsc2,spotify:track:4Uyu6nxvBCLXabk3K7Jsc2,https://api.spotify.com/v1/tracks/4Uyu6nxvBCLXabk3K7Jsc2,https://api.spotify.com/v1/audio-analysis/4Uyu6nxvBCLXabk3K7Jsc2,287473,4,wiwik-sagita,Cinta Yang Abadi
0.691,0.466,5,-9.143,1,0.0331,0.782,0.145,0.429,0.963,128.109,audio_features,5uJAd65JC7OOcoxVbknLjD,spotify:track:5uJAd65JC7OOcoxVbknLjD,https://api.spotify.com/v1/tracks/5uJAd65JC7OOcoxVbknLjD,https://api.spotify.com/v1/audio-analysis/5uJAd65JC7OOcoxVbknLjD,299641,4,wiwik-sagita,Setelah Jumpa Pertama
0.608,0.617,7,-9.91,0,0.0439,0.612,0.208,0.31,0.927,150.408,audio_features,0baOdMXiTFFxDdN7zjivBZ,spotify:track:0baOdMXiTFFxDdN7zjivBZ,https://api.spotify.com/v1/tracks/0baOdMXiTFFxDdN7zjivBZ,https://api.spotify.com/v1/audio-analysis/0baOdMXiTFFxDdN7zjivBZ,359257,4,wiwik-sagita,Seratus Kali
0.586,0.607,7,-11.32,0,0.0309,0.581,0.0254,0.353,0.833,142.469,audio_features,76njfMVuMGBHNtGhPo8fHv,spotify:track:76njfMVuMGBHNtGhPo8fHv,https://api.spotify.com/v1/tracks/76njfMVuMGBHNtGhPo8fHv,https://api.spotify.com/v1/audio-analysis/76njfMVuMGBHNtGhPo8fHv,501817,4,wiwik-sagita,Cincin Putih
0.637,0.675,4,-7.53,1,0.0372,0.474,0.000143,0.0797,0.781,145.502,audio_features,64OQwzpsdtk6hRttymQjK2,spotify:track:64OQwzpsdtk6hRttymQjK2,https://api.spotify.com/v1/tracks/64OQwzpsdtk6hRttymQjK2,https://api.spotify.com/v1/audio-analysis/64OQwzpsdtk6hRttymQjK2,234577,4,wiwik-sagita,Dalan Anyar
0.611,0.615,5,-9.418,0,0.0306,0.677,0.000174,0.34,0.819,132.619,audio_features,4bGcjlbsILcI3GLq4E2f9S,spotify:track:4bGcjlbsILcI3GLq4E2f9S,https://api.spotify.com/v1/tracks/4bGcjlbsILcI3GLq4E2f9S,https://api.spotify.com/v1/audio-analysis/4bGcjlbsILcI3GLq4E2f9S,405025,4,wiwik-sagita,Kisah Sang Rosul
0.54,0.633,0,-9.682,0,0.0523,0.793,0.0124,0.412,0.952,154.689,audio_features,5um2hIVvqesWJHW2QGpthw,spotify:track:5um2hIVvqesWJHW2QGpthw,https://api.spotify.com/v1/tracks/5um2hIVvqesWJHW2QGpthw,https://api.spotify.com/v1/audio-analysis/5um2hIVvqesWJHW2QGpthw,358129,4,wiwik-sagita,Mahdalena
0.55,0.58,9,-9.38,0,0.051,0.636,0.0125,0.5,0.862,141.791,audio_features,4BoB0JPkYpud6XIBmEprLb,spotify:track:4BoB0JPkYpud6XIBmEprLb,https://api.spotify.com/v1/tracks/4BoB0JPkYpud6XIBmEprLb,https://api.spotify.com/v1/audio-analysis/4BoB0JPkYpud6XIBmEprLb,485665,4,wiwik-sagita,Senandung Rembulan
0.518,0.46,0,-12.56,0,0.0297,0.507,0.0927,0.133,0.704,95.612,audio_features,34p3alLsb4qZwFRuIMPpXg,spotify:track:34p3alLsb4qZwFRuIMPpXg,https://api.spotify.com/v1/tracks/34p3alLsb4qZwFRuIMPpXg,https://api.spotify.com/v1/audio-analysis/34p3alLsb4qZwFRuIMPpXg,356881,4,wiwik-sagita,Lentera Hati
0.697,0.421,2,-12.8,0,0.0392,0.561,0.00506,0.113,0.838,126.163,audio_features,0LZ7XIuQGY3AedxNB3aMzH,spotify:track:0LZ7XIuQGY3AedxNB3aMzH,https://api.spotify.com/v1/tracks/0LZ7XIuQGY3AedxNB3aMzH,https://api.spotify.com/v1/audio-analysis/0LZ7XIuQGY3AedxNB3aMzH,319321,4,wiwik-sagita,Cinta Tak Bertepi
0.477,0.455,4,-11.857,1,0.0353,0.412,0.0105,0.16,0.786,130.386,audio_features,6LCCj87AwhA4jF6NnamdEn,spotify:track:6LCCj87AwhA4jF6NnamdEn,https://api.spotify.com/v1/tracks/6LCCj87AwhA4jF6NnamdEn,https://api.spotify.com/v1/audio-analysis/6LCCj87AwhA4jF6NnamdEn,286777,4,wiwik-sagita,Gubuk Asmoro
0.594,0.398,5,-12.65,1,0.0344,0.757,0.00286,0.309,0.426,108.353,audio_features,0fx0gZoQJF9kPqiLuGmQUx,spotify:track:0fx0gZoQJF9kPqiLuGmQUx,https://api.spotify.com/v1/tracks/0fx0gZoQJF9kPqiLuGmQUx,https://api.spotify.com/v1/audio-analysis/0fx0gZoQJF9kPqiLuGmQUx,297505,4,wiwik-sagita,Cambuk Derita
