"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","artist","track_name"
0.64,0.737,8,-5.795,1,0.0332,0.27,0.00447,0.198,0.878,92.514,audio_features,57PTTqzYuzJJaHOPNuvukv,spotify:track:57PTTqzYuzJJaHOPNuvukv,https://api.spotify.com/v1/tracks/57PTTqzYuzJJaHOPNuvukv,https://api.spotify.com/v1/audio-analysis/57PTTqzYuzJJaHOPNuvukv,260617,4,mona-ochan,Asmara Kelapa Muda
0.543,0.808,4,-6.093,0,0.0348,0.61,0.0306,0.176,0.819,187.911,audio_features,6RxLSy2EnDOLmZDDSHg9po,spotify:track:6RxLSy2EnDOLmZDDSHg9po,https://api.spotify.com/v1/tracks/6RxLSy2EnDOLmZDDSHg9po,https://api.spotify.com/v1/audio-analysis/6RxLSy2EnDOLmZDDSHg9po,339865,4,mona-ochan,Kasih Dan Sayang
0.666,0.71,7,-6.223,0,0.0295,0.673,0.00155,0.166,0.82,94.005,audio_features,3xFm2x6qk8xnzkYccDZljj,spotify:track:3xFm2x6qk8xnzkYccDZljj,https://api.spotify.com/v1/tracks/3xFm2x6qk8xnzkYccDZljj,https://api.spotify.com/v1/audio-analysis/3xFm2x6qk8xnzkYccDZljj,295945,4,mona-ochan,Tresno Marang Tonggo
0.76,0.65,10,-6.853,0,0.0306,0.35,0.0127,0.221,0.758,125.022,audio_features,1JZpLwCUHqiqjBEcbYgs7H,spotify:track:1JZpLwCUHqiqjBEcbYgs7H,https://api.spotify.com/v1/tracks/1JZpLwCUHqiqjBEcbYgs7H,https://api.spotify.com/v1/audio-analysis/1JZpLwCUHqiqjBEcbYgs7H,330433,4,mona-ochan,Klambi Abang
0.567,0.718,5,-5.687,0,0.0305,0.539,0.00109,0.238,0.805,170.016,audio_features,2aYTj6j22SLb0GPJ8mz0US,spotify:track:2aYTj6j22SLb0GPJ8mz0US,https://api.spotify.com/v1/tracks/2aYTj6j22SLb0GPJ8mz0US,https://api.spotify.com/v1/audio-analysis/2aYTj6j22SLb0GPJ8mz0US,432385,4,mona-ochan,Lautan Cinta
0.607,0.963,7,-6.38,1,0.0399,0.00155,0.0603,0.121,0.408,136.016,audio_features,4dwIjehE3WJtPo7QgXop8I,spotify:track:4dwIjehE3WJtPo7QgXop8I,https://api.spotify.com/v1/tracks/4dwIjehE3WJtPo7QgXop8I,https://api.spotify.com/v1/audio-analysis/4dwIjehE3WJtPo7QgXop8I,370993,4,mona-ochan,Tahajud
0.618,0.935,5,-5.426,1,0.0516,0.336,0.0000415,0.422,0.875,149.996,audio_features,5IIMSc9bUZ95NMermPwhNk,spotify:track:5IIMSc9bUZ95NMermPwhNk,https://api.spotify.com/v1/tracks/5IIMSc9bUZ95NMermPwhNk,https://api.spotify.com/v1/audio-analysis/5IIMSc9bUZ95NMermPwhNk,289345,4,mona-ochan,Suket Teki House Version
0.78,0.79,8,-4.982,1,0.0331,0.534,0.00245,0.0984,0.965,140.053,audio_features,3O1R1ef9JKnS73XimCIAVS,spotify:track:3O1R1ef9JKnS73XimCIAVS,https://api.spotify.com/v1/tracks/3O1R1ef9JKnS73XimCIAVS,https://api.spotify.com/v1/audio-analysis/3O1R1ef9JKnS73XimCIAVS,284953,4,mona-ochan,Ra Mangan Sekolahan
0.684,0.744,0,-6.111,1,0.0278,0.215,0.0000141,0.0696,0.646,140.095,audio_features,5qGW5X6MDQSlkWKPiNgnPK,spotify:track:5qGW5X6MDQSlkWKPiNgnPK,https://api.spotify.com/v1/tracks/5qGW5X6MDQSlkWKPiNgnPK,https://api.spotify.com/v1/audio-analysis/5qGW5X6MDQSlkWKPiNgnPK,238633,4,mona-ochan,Aku Mung Pelampiasan
0.722,0.747,5,-6.301,1,0.0477,0.364,0,0.154,0.817,139.959,audio_features,2APnFiJOnoYfAaSK1KfYw2,spotify:track:2APnFiJOnoYfAaSK1KfYw2,https://api.spotify.com/v1/tracks/2APnFiJOnoYfAaSK1KfYw2,https://api.spotify.com/v1/audio-analysis/2APnFiJOnoYfAaSK1KfYw2,288961,4,mona-ochan,Ati Dudu Kos Kosan
0.662,0.842,5,-7.366,0,0.0315,0.35,0.0000144,0.331,0.612,150.033,audio_features,4Epq2H2yCKCcrT55bkAqY7,spotify:track:4Epq2H2yCKCcrT55bkAqY7,https://api.spotify.com/v1/tracks/4Epq2H2yCKCcrT55bkAqY7,https://api.spotify.com/v1/audio-analysis/4Epq2H2yCKCcrT55bkAqY7,285217,4,mona-ochan,Cinta Kembang Rawe
0.645,0.93,6,-6.333,1,0.0441,0.154,0.0127,0.37,0.847,150.082,audio_features,5zEJodE3aSdDLuA1O1fAbJ,spotify:track:5zEJodE3aSdDLuA1O1fAbJ,https://api.spotify.com/v1/tracks/5zEJodE3aSdDLuA1O1fAbJ,https://api.spotify.com/v1/audio-analysis/5zEJodE3aSdDLuA1O1fAbJ,312073,4,mona-ochan,Cinta Satu Minggu House Version
0.801,0.721,2,-6.946,1,0.0294,0.335,0.000081,0.11,0.776,135.017,audio_features,6JiTcwthvSY92kPvbOokM4,spotify:track:6JiTcwthvSY92kPvbOokM4,https://api.spotify.com/v1/tracks/6JiTcwthvSY92kPvbOokM4,https://api.spotify.com/v1/audio-analysis/6JiTcwthvSY92kPvbOokM4,245545,4,mona-ochan,Gregesi
0.666,0.946,4,-4.329,1,0.0293,0.0341,0.328,0.177,0.942,112.997,audio_features,6CzLWAPVuKwvynwye6cniL,spotify:track:6CzLWAPVuKwvynwye6cniL,https://api.spotify.com/v1/tracks/6CzLWAPVuKwvynwye6cniL,https://api.spotify.com/v1/audio-analysis/6CzLWAPVuKwvynwye6cniL,223057,4,mona-ochan,Berdoa
0.575,0.888,5,-4.962,0,0.0312,0.16,0.0313,0.106,0.824,135,audio_features,2lkp6QUHDC22b32TiYQJk2,spotify:track:2lkp6QUHDC22b32TiYQJk2,https://api.spotify.com/v1/tracks/2lkp6QUHDC22b32TiYQJk2,https://api.spotify.com/v1/audio-analysis/2lkp6QUHDC22b32TiYQJk2,320641,4,mona-ochan,Lungset House Version
0.724,0.74,2,-7.388,1,0.0428,0.552,0.000059,0.226,0.752,150.995,audio_features,7JyfuXE9vbgPTwvpLgb4nT,spotify:track:7JyfuXE9vbgPTwvpLgb4nT,https://api.spotify.com/v1/tracks/7JyfuXE9vbgPTwvpLgb4nT,https://api.spotify.com/v1/audio-analysis/7JyfuXE9vbgPTwvpLgb4nT,230185,4,mona-ochan,Pikir Keri
0.632,0.635,1,-5.943,0,0.0256,0.479,0.000938,0.0925,0.386,135.066,audio_features,4dXMD7a3Xmq6cGyycHh1wN,spotify:track:4dXMD7a3Xmq6cGyycHh1wN,https://api.spotify.com/v1/tracks/4dXMD7a3Xmq6cGyycHh1wN,https://api.spotify.com/v1/audio-analysis/4dXMD7a3Xmq6cGyycHh1wN,288961,4,mona-ochan,Biso Tanpo Riko
0.76,0.68,0,-6.827,1,0.0312,0.36,0.0129,0.0908,0.676,135.06,audio_features,6jCfYjHjYfK8pb3LfustlD,spotify:track:6jCfYjHjYfK8pb3LfustlD,https://api.spotify.com/v1/tracks/6jCfYjHjYfK8pb3LfustlD,https://api.spotify.com/v1/audio-analysis/6jCfYjHjYfK8pb3LfustlD,224881,4,mona-ochan,Kebacut Kangen
0.663,0.623,0,-7.886,1,0.0276,0.679,0.11,0.0944,0.686,145.022,audio_features,1Zb58kmvHusJUZm1tD7Ggk,spotify:track:1Zb58kmvHusJUZm1tD7Ggk,https://api.spotify.com/v1/tracks/1Zb58kmvHusJUZm1tD7Ggk,https://api.spotify.com/v1/audio-analysis/1Zb58kmvHusJUZm1tD7Ggk,283057,4,mona-ochan,Potretmu
0.658,0.753,9,-6.514,0,0.0346,0.637,0.247,0.194,0.956,144.983,audio_features,76UjMh7YQpJsMGLqDmIt8V,spotify:track:76UjMh7YQpJsMGLqDmIt8V,https://api.spotify.com/v1/tracks/76UjMh7YQpJsMGLqDmIt8V,https://api.spotify.com/v1/audio-analysis/76UjMh7YQpJsMGLqDmIt8V,298561,4,mona-ochan,Jodoh Takkan Kemana
0.752,0.732,4,-5.043,0,0.0331,0.563,0.0937,0.166,0.965,135.02,audio_features,3ys0iJfTv2VvEeEqzDG9Ye,spotify:track:3ys0iJfTv2VvEeEqzDG9Ye,https://api.spotify.com/v1/tracks/3ys0iJfTv2VvEeEqzDG9Ye,https://api.spotify.com/v1/audio-analysis/3ys0iJfTv2VvEeEqzDG9Ye,264073,4,mona-ochan,Sumpah Palsu
0.737,0.7,7,-5.9,0,0.0293,0.627,0.0114,0.141,0.808,134.986,audio_features,2Qp39HuBh0H9EnrqjqoKPN,spotify:track:2Qp39HuBh0H9EnrqjqoKPN,https://api.spotify.com/v1/tracks/2Qp39HuBh0H9EnrqjqoKPN,https://api.spotify.com/v1/audio-analysis/2Qp39HuBh0H9EnrqjqoKPN,387553,4,mona-ochan,Asmorodono
0.738,0.751,5,-5.938,0,0.0278,0.679,0.00804,0.369,0.806,130.012,audio_features,2zBazfdxxAApACOhirAn6q,spotify:track:2zBazfdxxAApACOhirAn6q,https://api.spotify.com/v1/tracks/2zBazfdxxAApACOhirAn6q,https://api.spotify.com/v1/audio-analysis/2zBazfdxxAApACOhirAn6q,372841,4,mona-ochan,Luka Lama
0.706,0.707,2,-6.627,0,0.0306,0.615,0.00123,0.222,0.642,142.992,audio_features,4MjCD8E24akWclOboQzWGh,spotify:track:4MjCD8E24akWclOboQzWGh,https://api.spotify.com/v1/tracks/4MjCD8E24akWclOboQzWGh,https://api.spotify.com/v1/audio-analysis/4MjCD8E24akWclOboQzWGh,353353,4,mona-ochan,Konco Urip
0.712,0.634,0,-6.247,1,0.0289,0.468,0.000007,0.102,0.757,135.014,audio_features,5K3nCSST4xsehiZiuHXaRv,spotify:track:5K3nCSST4xsehiZiuHXaRv,https://api.spotify.com/v1/tracks/5K3nCSST4xsehiZiuHXaRv,https://api.spotify.com/v1/audio-analysis/5K3nCSST4xsehiZiuHXaRv,407473,4,mona-ochan,Moh Nompo
